order_id,order_date,total_cost,employee_id
3697,2025-03-03 12:49:37,7.5,6
3698,2025-03-03 12:44:37,7.25,9
3699,2025-03-03 12:03:31,8.25,5
3700,2025-03-03 12:38:14,7.25,5
3701,2025-03-03 12:02:31,15.25,3
3702,2025-03-03 12:08:12,8.25,1
3703,2025-03-03 12:33:20,6.75,11
3704,2025-03-03 13:54:01,8.5,11
3705,2025-03-03 13:31:03,9.0,12
3706,2025-03-03 13:23:27,5.75,9
3707,2025-03-03 13:35:33,15.0,1
3708,2025-03-03 13:53:24,7.25,10
3709,2025-03-03 13:02:20,6.5,12
3710,2025-03-03 13:02:37,15.0,2
3711,2025-03-03 13:04:26,7.75,12
3712,2025-03-03 13:20:35,15.0,6
3713,2025-03-03 13:51:35,13.5,10
3714,2025-03-03 13:37:18,13.5,3
3715,2025-03-03 13:24:36,7.25,6
3716,2025-03-03 13:16:24,7.0,5
3717,2025-03-03 13:48:06,7.25,12
3718,2025-03-03 13:04:21,8.0,5
3719,2025-03-03 13:35:48,7.5,1
3720,2025-03-03 13:37:49,19.5,10
3721,2025-03-03 13:31:40,6.75,12
3722,2025-03-03 13:09:17,6.5,9
3723,2025-03-03 13:25:41,6.75,5
3724,2025-03-03 13:45:53,7.75,5
3725,2025-03-03 13:58:22,7.25,8
3726,2025-03-03 13:02:50,8.5,2
3727,2025-03-03 13:00:50,16.25,12
3728,2025-03-03 13:14:36,9.0,12
3729,2025-03-03 13:38:57,7.0,11
3730,2025-03-03 13:38:29,6.25,4
3731,2025-03-03 14:49:37,7.25,9
3732,2025-03-03 14:46:04,6.5,10
3733,2025-03-03 14:05:47,6.25,6
3734,2025-03-03 14:24:29,12.5,3
3735,2025-03-03 14:42:42,6.25,10
3736,2025-03-03 14:57:29,15.25,5
3737,2025-03-03 14:40:44,7.25,5
3738,2025-03-03 14:09:29,16.5,5
3739,2025-03-03 14:09:32,6.75,4
3740,2025-03-03 14:18:27,6.5,5
3741,2025-03-03 14:13:03,7.0,5
3742,2025-03-03 14:19:01,13.5,8
3743,2025-03-03 14:09:23,6.75,5
3744,2025-03-03 14:36:57,8.75,1
3745,2025-03-03 14:49:26,8.0,12
3746,2025-03-03 14:49:17,6.25,9
3747,2025-03-03 15:20:09,7.25,8
3748,2025-03-03 15:17:37,6.75,10
3749,2025-03-03 15:30:04,6.75,9
3750,2025-03-03 15:30:40,7.5,9
3751,2025-03-03 15:07:48,7.5,2
3752,2025-03-03 15:38:04,7.75,1
3753,2025-03-03 15:52:01,8.25,5
3754,2025-03-03 15:12:32,16.0,10
3755,2025-03-03 15:38:18,15.0,8
3756,2025-03-03 15:49:20,22.75,4
3757,2025-03-03 15:31:25,7.25,12
3758,2025-03-03 15:15:11,7.5,2
3759,2025-03-03 15:26:13,6.25,9
3760,2025-03-03 15:13:01,6.75,12
3761,2025-03-03 15:36:59,7.0,10
3762,2025-03-03 15:59:19,21.5,1
3763,2025-03-03 16:36:56,8.5,12
3764,2025-03-03 16:01:42,13.5,1
3765,2025-03-03 16:19:38,16.25,2
3766,2025-03-03 16:39:17,16.25,9
3767,2025-03-03 16:02:39,13.25,10
3768,2025-03-03 16:20:21,7.25,3
3769,2025-03-03 16:20:00,15.0,7
3770,2025-03-03 16:24:04,6.75,6
3771,2025-03-03 16:58:20,21.5,5
3772,2025-03-03 16:18:58,8.75,12
3773,2025-03-03 16:25:50,13.0,6
3774,2025-03-03 16:11:16,7.5,2
3775,2025-03-03 16:29:17,24.5,12
3776,2025-03-03 16:00:48,13.75,11
3777,2025-03-03 16:14:06,17.0,5
3778,2025-03-03 16:46:47,6.25,6
3779,2025-03-03 17:58:10,8.0,7
3780,2025-03-03 17:57:05,20.25,7
3781,2025-03-03 17:38:30,6.5,9
3782,2025-03-03 17:41:06,9.5,2
3783,2025-03-03 17:57:04,7.25,10
3784,2025-03-03 17:22:18,8.0,6
3785,2025-03-03 17:53:03,15.25,11
3786,2025-03-03 17:18:05,7.0,1
3787,2025-03-03 17:09:14,6.5,9
3788,2025-03-03 17:47:26,6.25,10
3789,2025-03-03 17:22:42,6.75,8
3790,2025-03-03 17:44:52,8.0,4
3791,2025-03-03 17:51:54,13.25,12
3792,2025-03-03 17:30:56,6.5,5
3793,2025-03-03 17:41:15,9.5,11
3794,2025-03-03 17:50:34,6.5,7
3795,2025-03-03 17:13:37,6.75,7
3796,2025-03-03 17:58:58,9.0,5
3797,2025-03-03 17:46:12,7.5,1
3798,2025-03-03 17:58:54,15.75,4
3799,2025-03-03 17:43:57,8.5,12
3800,2025-03-03 17:50:31,7.25,7
3801,2025-03-03 18:52:50,6.5,1
3802,2025-03-03 18:34:23,15.5,7
3803,2025-03-03 18:58:54,7.25,5
3804,2025-03-03 18:58:48,8.0,8
3805,2025-03-03 18:59:29,13.0,1
3806,2025-03-03 18:15:45,15.5,9
3807,2025-03-03 18:39:53,6.5,11
3808,2025-03-03 18:48:28,10.25,6
3809,2025-03-03 18:33:33,8.25,3
3810,2025-03-03 18:03:39,7.5,3
3811,2025-03-03 18:27:42,7.25,5
3812,2025-03-03 18:46:39,8.0,9
3813,2025-03-03 18:47:42,7.0,10
3814,2025-03-03 18:37:33,15.5,10
3815,2025-03-03 18:17:18,14.75,11
3816,2025-03-03 18:40:05,7.25,11
3817,2025-03-03 18:04:45,24.25,3
3818,2025-03-03 18:18:59,6.25,12
3819,2025-03-03 18:55:23,15.0,2
3820,2025-03-03 18:09:16,16.75,6
3821,2025-03-03 18:26:00,7.5,1
3822,2025-03-03 18:04:51,8.25,10
3823,2025-03-03 19:56:10,6.75,1
3824,2025-03-03 19:10:39,12.75,11
3825,2025-03-03 19:28:37,7.25,9
3826,2025-03-03 19:33:58,16.25,8
3827,2025-03-03 19:10:44,6.5,12
3828,2025-03-03 19:28:57,17.5,5
3829,2025-03-03 19:14:21,7.0,5
3830,2025-03-03 19:42:23,9.25,1
3831,2025-03-03 19:35:09,16.0,11
3832,2025-03-03 19:38:02,22.0,11
3833,2025-03-03 19:25:51,16.0,4
3834,2025-03-03 19:46:37,9.25,11
3835,2025-03-03 19:01:13,22.75,9
3836,2025-03-03 19:18:59,6.75,11
3837,2025-03-03 19:52:21,8.75,3
3838,2025-03-03 19:45:40,7.25,3
3839,2025-03-03 19:39:19,7.75,9
3840,2025-03-03 19:54:43,6.5,11
3841,2025-03-03 19:51:14,13.5,5
3842,2025-03-03 19:16:46,8.75,3
3843,2025-03-03 19:35:54,16.0,10
3844,2025-03-03 19:42:06,13.25,10
3845,2025-03-03 20:41:15,7.75,11
3846,2025-03-03 20:45:13,7.75,7
3847,2025-03-03 20:20:31,6.75,12
3848,2025-03-03 20:02:43,13.25,8
3849,2025-03-03 20:57:22,6.5,7
3850,2025-03-03 20:34:26,21.5,2
3851,2025-03-03 20:33:57,6.5,5
3852,2025-03-03 20:33:37,8.0,6
3853,2025-03-03 20:45:21,13.0,11
3854,2025-03-03 20:57:32,7.5,1
3855,2025-03-03 20:21:50,7.0,12
3856,2025-03-03 20:13:42,7.0,2
3857,2025-03-03 20:54:24,8.5,6
3858,2025-03-03 20:57:53,9.25,7
3859,2025-03-03 20:42:15,7.5,5
3860,2025-03-03 20:29:10,8.0,3
3861,2025-03-03 20:10:47,7.25,11
3862,2025-03-03 20:56:10,14.5,1
3863,2025-03-03 20:55:10,8.0,11
3864,2025-03-03 20:14:37,6.5,10
3865,2025-03-03 20:50:45,15.0,10
3866,2025-03-03 20:43:31,8.0,5
3867,2025-03-03 21:15:06,15.5,7
3868,2025-03-03 21:06:51,8.25,12
3869,2025-03-03 21:25:35,7.5,6
3870,2025-03-03 21:09:43,8.0,5
3871,2025-03-04 08:07:00,6.25,7
3872,2025-03-04 08:36:26,15.0,10
3873,2025-03-04 08:57:41,14.75,4
3874,2025-03-04 08:20:23,14.75,9
3875,2025-03-04 08:34:48,7.75,11
3876,2025-03-04 08:27:37,7.0,5
3877,2025-03-04 08:24:21,6.5,9
3878,2025-03-04 08:32:50,13.25,10
3879,2025-03-04 08:13:30,6.25,10
3880,2025-03-04 09:03:11,12.75,2
3881,2025-03-04 09:49:28,6.5,7
3882,2025-03-04 09:06:21,15.5,10
3883,2025-03-04 09:49:20,15.25,5
3884,2025-03-04 09:58:00,7.75,8
3885,2025-03-04 09:04:38,8.75,10
3886,2025-03-04 09:27:09,8.0,9
3887,2025-03-04 09:46:43,7.25,7
3888,2025-03-04 09:47:13,14.25,2
3889,2025-03-04 10:20:17,15.0,6
3890,2025-03-04 10:49:23,7.5,1
3891,2025-03-04 10:08:55,13.75,5
3892,2025-03-04 10:39:36,17.0,5
3893,2025-03-04 10:23:22,7.0,8
3894,2025-03-04 10:56:37,8.25,3
3895,2025-03-04 10:05:32,7.75,12
3896,2025-03-04 10:32:47,15.5,6
3897,2025-03-04 10:21:34,8.75,3
3898,2025-03-04 11:41:41,12.75,9
3899,2025-03-04 11:57:39,7.75,5
3900,2025-03-04 11:19:11,6.75,11
3901,2025-03-04 11:20:32,15.5,4
3902,2025-03-04 11:22:24,6.25,6
3903,2025-03-04 11:15:32,22.25,4
3904,2025-03-04 11:07:29,17.5,1
3905,2025-03-04 11:32:59,6.5,8
3906,2025-03-04 11:12:11,7.75,10
3907,2025-03-04 11:44:38,7.25,10
3908,2025-03-04 11:21:00,6.25,3
3909,2025-03-04 11:33:00,8.0,1
3910,2025-03-04 11:23:37,15.25,3
3911,2025-03-04 11:10:48,7.25,4
3912,2025-03-04 11:17:35,7.75,10
3913,2025-03-04 11:02:42,13.0,12
3914,2025-03-04 11:41:04,5.5,11
3915,2025-03-04 11:38:09,14.5,7
3916,2025-03-04 11:47:25,24.0,12
3917,2025-03-04 11:14:34,7.75,3
3918,2025-03-04 11:22:59,6.75,8
3919,2025-03-04 11:39:03,16.0,12
3920,2025-03-04 11:05:55,6.75,10
3921,2025-03-04 11:20:47,6.25,5
3922,2025-03-04 11:54:21,9.0,7
3923,2025-03-04 11:57:17,16.5,10
3924,2025-03-04 11:28:39,16.0,1
3925,2025-03-04 11:55:33,6.75,11
3926,2025-03-04 11:24:42,7.5,2
3927,2025-03-04 12:50:19,7.75,1
3928,2025-03-04 12:41:02,13.75,8
3929,2025-03-04 12:38:08,13.75,9
3930,2025-03-04 12:53:12,15.75,3
3931,2025-03-04 12:56:53,6.5,9
3932,2025-03-04 12:45:46,6.5,8
3933,2025-03-04 12:03:14,9.0,6
3934,2025-03-04 12:08:52,7.0,10
3935,2025-03-04 12:19:15,7.0,4
3936,2025-03-04 12:40:16,6.75,12
3937,2025-03-04 12:39:48,7.75,9
3938,2025-03-04 12:24:34,15.25,9
3939,2025-03-04 12:28:10,7.0,12
3940,2025-03-04 12:06:08,6.5,4
3941,2025-03-04 12:37:34,6.5,7
3942,2025-03-04 12:40:00,21.25,8
3943,2025-03-04 12:30:54,6.5,8
3944,2025-03-04 12:42:26,7.0,6
3945,2025-03-04 12:37:23,6.25,2
3946,2025-03-04 12:49:04,6.75,11
3947,2025-03-04 12:18:40,14.25,10
3948,2025-03-04 12:01:00,6.75,6
3949,2025-03-04 12:28:47,8.5,3
3950,2025-03-04 12:16:55,6.5,4
3951,2025-03-04 12:53:19,7.5,8
3952,2025-03-04 12:06:38,7.0,9
3953,2025-03-04 12:21:52,15.0,2
3954,2025-03-04 12:52:05,6.5,3
3955,2025-03-04 12:30:13,8.75,3
3956,2025-03-04 13:09:09,16.25,4
3957,2025-03-04 13:55:15,6.5,6
3958,2025-03-04 13:37:29,9.0,3
3959,2025-03-04 13:34:58,17.0,6
3960,2025-03-04 13:53:57,7.5,10
3961,2025-03-04 13:05:34,6.25,8
3962,2025-03-04 13:57:26,7.5,2
3963,2025-03-04 13:59:48,7.75,11
3964,2025-03-04 13:16:02,8.5,1
3965,2025-03-04 13:17:41,15.25,5
3966,2025-03-04 13:17:17,14.25,10
3967,2025-03-04 13:47:24,14.5,2
3968,2025-03-04 13:57:54,13.5,12
3969,2025-03-04 13:08:04,6.25,12
3970,2025-03-04 13:25:16,13.0,11
3971,2025-03-04 13:23:22,8.5,12
3972,2025-03-04 13:14:25,16.25,6
3973,2025-03-04 13:35:09,6.25,7
3974,2025-03-04 13:24:56,6.5,1
3975,2025-03-04 13:39:20,7.25,9
3976,2025-03-04 13:26:02,6.5,4
3977,2025-03-04 13:11:54,14.75,4
3978,2025-03-04 13:24:35,7.0,8
3979,2025-03-04 13:45:06,9.0,6
3980,2025-03-04 13:54:57,14.0,8
3981,2025-03-04 13:18:09,6.75,5
3982,2025-03-04 13:54:43,6.75,8
3983,2025-03-04 13:31:09,7.5,11
3984,2025-03-04 13:15:09,16.0,5
3985,2025-03-04 14:05:51,7.25,2
3986,2025-03-04 14:44:54,7.25,1
3987,2025-03-04 14:26:02,6.5,3
3988,2025-03-04 14:28:39,6.5,7
3989,2025-03-04 14:30:46,7.25,12
3990,2025-03-04 14:21:45,6.25,7
3991,2025-03-04 14:36:24,6.5,1
3992,2025-03-04 14:47:41,6.75,6
3993,2025-03-04 14:10:40,6.5,10
3994,2025-03-04 14:42:58,7.0,8
3995,2025-03-04 14:21:22,7.75,4
3996,2025-03-04 14:23:12,6.25,7
3997,2025-03-04 14:39:41,15.75,4
3998,2025-03-04 14:08:25,6.25,10
3999,2025-03-04 14:49:58,8.5,12
4000,2025-03-04 14:11:26,7.0,9
4001,2025-03-04 14:06:53,5.25,3
4002,2025-03-04 15:25:41,6.5,8
4003,2025-03-04 15:18:06,7.75,1
4004,2025-03-04 15:23:43,7.25,10
4005,2025-03-04 15:59:59,7.5,8
4006,2025-03-04 15:45:37,7.0,8
4007,2025-03-04 15:10:38,9.25,5
4008,2025-03-04 15:09:03,13.0,3
4009,2025-03-04 15:05:51,7.25,2
4010,2025-03-04 15:14:48,7.0,10
4011,2025-03-04 15:44:53,8.25,2
4012,2025-03-04 15:00:12,6.75,10
4013,2025-03-04 15:15:03,15.5,2
4014,2025-03-04 15:45:32,7.0,1
4015,2025-03-04 15:26:09,8.5,10
4016,2025-03-04 15:11:37,6.5,6
4017,2025-03-04 15:47:43,6.75,12
4018,2025-03-04 15:36:38,8.5,5
4019,2025-03-04 16:08:38,6.75,10
4020,2025-03-04 16:42:36,16.5,12
4021,2025-03-04 16:11:29,9.0,12
4022,2025-03-04 16:07:31,6.5,12
4023,2025-03-04 16:05:36,6.5,11
4024,2025-03-04 16:09:33,20.75,3
4025,2025-03-04 16:29:57,13.75,8
4026,2025-03-04 16:06:31,7.75,8
4027,2025-03-04 16:39:49,14.75,12
4028,2025-03-04 16:21:48,6.75,12
4029,2025-03-04 16:25:28,8.25,2
4030,2025-03-04 16:14:41,7.75,2
4031,2025-03-04 16:23:41,15.0,8
4032,2025-03-04 16:02:07,6.75,6
4033,2025-03-04 16:29:11,14.25,9
4034,2025-03-04 16:50:00,24.0,2
4035,2025-03-04 16:54:52,9.25,3
4036,2025-03-04 17:46:54,6.5,11
4037,2025-03-04 17:29:25,7.0,7
4038,2025-03-04 17:59:10,6.25,9
4039,2025-03-04 17:55:15,6.5,3
4040,2025-03-04 17:18:25,7.5,6
4041,2025-03-04 17:20:26,15.25,5
4042,2025-03-04 17:14:32,7.5,4
4043,2025-03-04 17:11:51,13.75,12
4044,2025-03-04 17:22:16,8.25,6
4045,2025-03-04 17:56:34,6.75,9
4046,2025-03-04 17:43:48,8.5,7
4047,2025-03-04 17:54:26,14.0,5
4048,2025-03-04 17:27:39,7.5,7
4049,2025-03-04 17:08:20,9.25,5
4050,2025-03-04 17:04:42,7.75,4
4051,2025-03-04 17:11:49,7.25,9
4052,2025-03-04 17:40:44,6.25,10
4053,2025-03-04 17:43:31,7.75,3
4054,2025-03-04 17:15:36,7.5,11
4055,2025-03-04 17:19:34,6.5,9
4056,2025-03-04 17:09:23,5.75,11
4057,2025-03-04 17:48:51,6.5,1
4058,2025-03-04 17:33:50,15.0,8
4059,2025-03-04 17:22:14,7.0,12
4060,2025-03-04 18:36:03,8.75,11
4061,2025-03-04 18:36:51,7.0,5
4062,2025-03-04 18:46:09,9.25,12
4063,2025-03-04 18:06:07,6.25,9
4064,2025-03-04 18:39:09,7.25,1
4065,2025-03-04 18:16:02,13.5,7
4066,2025-03-04 18:32:41,8.5,9
4067,2025-03-04 18:40:12,7.25,9
4068,2025-03-04 18:07:32,6.75,2
4069,2025-03-04 18:25:13,7.25,3
4070,2025-03-04 18:25:04,15.0,7
4071,2025-03-04 18:28:27,14.5,11
4072,2025-03-04 18:55:49,14.5,3
4073,2025-03-04 18:40:41,22.25,5
4074,2025-03-04 18:01:13,6.5,12
4075,2025-03-04 18:57:38,7.5,1
4076,2025-03-04 18:35:39,6.75,2
4077,2025-03-04 18:54:35,7.0,8
4078,2025-03-04 18:26:59,16.5,2
4079,2025-03-04 18:25:49,8.25,10
4080,2025-03-04 18:57:16,13.0,7
4081,2025-03-04 18:52:31,7.5,8
4082,2025-03-04 18:36:59,16.5,1
4083,2025-03-04 18:43:42,7.75,6
4084,2025-03-04 19:49:50,7.25,1
4085,2025-03-04 19:40:37,8.0,11
4086,2025-03-04 19:16:16,7.5,7
4087,2025-03-04 19:09:51,6.75,6
4088,2025-03-04 19:22:29,8.5,3
4089,2025-03-04 19:41:21,21.0,12
4090,2025-03-04 19:03:23,7.75,7
4091,2025-03-04 19:41:03,8.25,9
4092,2025-03-04 19:58:11,15.25,8
4093,2025-03-04 19:43:43,7.5,12
4094,2025-03-04 19:34:40,6.5,2
4095,2025-03-04 19:37:29,15.75,4
4096,2025-03-04 19:24:14,7.25,7
4097,2025-03-04 19:30:47,16.75,7
4098,2025-03-04 19:48:30,6.75,11
4099,2025-03-04 19:57:28,7.5,5
4100,2025-03-04 19:48:43,6.25,7
4101,2025-03-04 19:18:43,7.75,11
4102,2025-03-04 19:41:22,15.75,1
4103,2025-03-04 19:21:30,7.25,5
4104,2025-03-04 19:06:31,6.25,11
4105,2025-03-04 19:38:43,7.75,5
4106,2025-03-04 19:13:19,6.75,12
4107,2025-03-04 19:38:20,13.75,10
4108,2025-03-04 20:09:13,13.5,7
4109,2025-03-04 20:37:17,15.25,9
4110,2025-03-04 20:53:16,7.75,9
4111,2025-03-04 20:30:24,6.25,3
4112,2025-03-04 20:41:47,15.25,2
4113,2025-03-04 20:20:05,6.25,12
4114,2025-03-04 20:39:40,8.75,6
4115,2025-03-04 20:57:11,7.0,7
4116,2025-03-04 20:29:03,7.0,8
4117,2025-03-04 20:26:24,5.5,6
4118,2025-03-04 20:17:41,6.5,10
4119,2025-03-04 20:24:15,6.5,2
4120,2025-03-04 20:10:40,16.25,9
4121,2025-03-04 20:24:00,8.5,5
4122,2025-03-04 20:44:14,7.5,7
4123,2025-03-04 20:44:34,15.5,7
4124,2025-03-04 20:30:28,7.5,6
4125,2025-03-04 20:35:11,6.75,4
4126,2025-03-04 20:54:02,7.75,9
4127,2025-03-04 20:55:22,6.25,3
4128,2025-03-04 20:34:11,8.5,6
4129,2025-03-04 20:37:56,15.0,10
4130,2025-03-04 20:05:12,6.75,4
4131,2025-03-04 20:41:54,15.75,4
4132,2025-03-04 21:42:36,7.0,1
4133,2025-03-04 21:44:48,7.75,4
4134,2025-03-04 21:39:59,6.75,9
4135,2025-03-04 21:26:10,15.5,5
4136,2025-03-05 08:03:40,16.0,8
4137,2025-03-05 08:46:43,7.0,3
4138,2025-03-05 08:18:37,16.0,7
4139,2025-03-05 08:37:41,14.5,12
4140,2025-03-05 08:48:18,16.0,6
4141,2025-03-05 08:02:25,13.75,2
4142,2025-03-05 08:34:51,8.25,3
4143,2025-03-05 08:55:01,6.5,7
4144,2025-03-05 08:59:22,6.75,6
4145,2025-03-05 09:01:44,6.5,11
4146,2025-03-05 09:56:54,6.5,6
4147,2025-03-05 09:04:50,22.0,4
4148,2025-03-05 09:49:44,15.25,12
4149,2025-03-05 09:14:44,6.25,1
4150,2025-03-05 09:15:47,23.0,2
4151,2025-03-05 09:31:44,13.75,12
4152,2025-03-05 09:47:52,9.0,6
4153,2025-03-05 09:29:54,7.5,11
4154,2025-03-05 10:30:11,8.0,7
4155,2025-03-05 10:29:42,6.25,8
4156,2025-03-05 10:32:31,6.5,10
4157,2025-03-05 10:15:37,8.25,6
4158,2025-03-05 10:19:22,7.5,9
4159,2025-03-05 10:08:00,7.75,1
4160,2025-03-05 10:46:39,13.0,12
4161,2025-03-05 10:20:56,8.0,2
4162,2025-03-05 10:27:44,7.0,6
4163,2025-03-05 11:49:55,6.25,1
4164,2025-03-05 11:52:40,15.0,12
4165,2025-03-05 11:18:18,7.25,9
4166,2025-03-05 11:42:28,14.75,3
4167,2025-03-05 11:52:48,7.0,4
4168,2025-03-05 11:06:15,7.75,4
4169,2025-03-05 11:56:48,6.75,2
4170,2025-03-05 11:26:31,7.25,10
4171,2025-03-05 11:43:39,6.5,8
4172,2025-03-05 11:25:11,9.25,3
4173,2025-03-05 11:25:57,7.75,7
4174,2025-03-05 11:07:00,15.5,5
4175,2025-03-05 11:12:38,7.5,9
4176,2025-03-05 11:02:46,6.75,8
4177,2025-03-05 11:39:03,7.25,2
4178,2025-03-05 11:36:34,13.75,6
4179,2025-03-05 11:31:52,6.75,7
4180,2025-03-05 11:08:35,15.0,4
4181,2025-03-05 11:42:05,8.25,6
4182,2025-03-05 11:57:09,7.75,12
4183,2025-03-05 11:36:38,15.5,2
4184,2025-03-05 11:32:44,15.0,5
4185,2025-03-05 11:33:56,14.5,3
4186,2025-03-05 11:32:26,14.75,7
4187,2025-03-05 11:45:01,14.0,1
4188,2025-03-05 11:19:26,7.0,9
4189,2025-03-05 11:00:05,6.5,10
4190,2025-03-05 11:35:04,6.25,10
4191,2025-03-05 11:03:14,21.0,2
4192,2025-03-05 12:51:18,7.0,11
4193,2025-03-05 12:16:31,8.25,1
4194,2025-03-05 12:44:12,15.0,12
4195,2025-03-05 12:02:24,8.5,2
4196,2025-03-05 12:38:30,7.0,9
4197,2025-03-05 12:51:02,13.0,6
4198,2025-03-05 12:28:26,17.25,6
4199,2025-03-05 12:48:41,6.5,8
4200,2025-03-05 12:46:23,6.25,4
4201,2025-03-05 12:24:05,13.5,6
4202,2025-03-05 12:35:47,7.5,12
4203,2025-03-05 12:36:13,7.0,2
4204,2025-03-05 12:03:36,7.5,6
4205,2025-03-05 12:27:47,7.75,6
4206,2025-03-05 12:17:04,7.5,7
4207,2025-03-05 12:58:35,6.5,9
4208,2025-03-05 12:22:34,15.25,5
4209,2025-03-05 12:45:44,7.0,4
4210,2025-03-05 12:51:06,6.75,3
4211,2025-03-05 12:43:57,7.5,3
4212,2025-03-05 12:50:04,13.0,3
4213,2025-03-05 12:31:31,6.25,7
4214,2025-03-05 12:38:16,6.75,3
4215,2025-03-05 12:51:27,9.0,9
4216,2025-03-05 12:43:55,6.75,4
4217,2025-03-05 12:23:52,6.25,3
4218,2025-03-05 12:17:34,6.75,7
4219,2025-03-05 12:56:51,6.5,5
4220,2025-03-05 12:39:40,5.75,12
4221,2025-03-05 13:00:36,7.75,11
4222,2025-03-05 13:46:21,8.0,8
4223,2025-03-05 13:12:52,15.0,4
4224,2025-03-05 13:40:37,8.0,4
4225,2025-03-05 13:10:50,6.5,10
4226,2025-03-05 13:27:12,6.75,11
4227,2025-03-05 13:22:27,8.0,6
4228,2025-03-05 13:55:57,27.0,11
4229,2025-03-05 13:27:24,7.75,9
4230,2025-03-05 13:55:32,6.5,1
4231,2025-03-05 13:36:23,6.75,4
4232,2025-03-05 13:04:55,15.75,10
4233,2025-03-05 13:34:31,7.0,5
4234,2025-03-05 13:51:01,7.5,1
4235,2025-03-05 13:15:01,9.0,12
4236,2025-03-05 13:26:14,15.0,6
4237,2025-03-05 13:30:05,8.0,10
4238,2025-03-05 13:49:19,8.75,2
4239,2025-03-05 13:30:41,6.5,12
4240,2025-03-05 13:50:16,16.75,2
4241,2025-03-05 13:27:25,6.75,8
4242,2025-03-05 13:09:46,7.5,11
4243,2025-03-05 13:05:45,9.0,3
4244,2025-03-05 13:05:03,7.25,11
4245,2025-03-05 13:05:18,6.5,9
4246,2025-03-05 13:19:23,7.0,2
4247,2025-03-05 13:08:54,18.0,7
4248,2025-03-05 13:01:44,6.5,2
4249,2025-03-05 13:42:02,7.0,3
4250,2025-03-05 14:00:49,8.5,5
4251,2025-03-05 14:02:28,8.0,3
4252,2025-03-05 14:47:20,14.75,10
4253,2025-03-05 14:56:36,6.75,10
4254,2025-03-05 14:59:57,5.5,12
4255,2025-03-05 14:41:56,6.25,10
4256,2025-03-05 14:45:19,8.75,7
4257,2025-03-05 14:16:31,7.5,6
4258,2025-03-05 14:12:03,6.5,3
4259,2025-03-05 14:24:49,7.75,10
4260,2025-03-05 14:58:01,8.75,3
4261,2025-03-05 14:23:51,7.75,12
4262,2025-03-05 14:29:32,15.75,12
4263,2025-03-05 14:56:51,6.5,12
4264,2025-03-05 14:34:06,6.5,12
4265,2025-03-05 14:57:46,15.5,10
4266,2025-03-05 14:59:48,6.5,4
4267,2025-03-05 15:04:20,8.25,4
4268,2025-03-05 15:58:28,7.25,7
4269,2025-03-05 15:58:54,7.0,7
4270,2025-03-05 15:38:00,7.75,1
4271,2025-03-05 15:43:55,8.75,4
4272,2025-03-05 15:45:44,7.5,11
4273,2025-03-05 15:15:44,7.5,9
4274,2025-03-05 15:08:32,7.0,1
4275,2025-03-05 15:57:12,6.5,1
4276,2025-03-05 15:13:22,6.75,6
4277,2025-03-05 15:22:05,7.25,5
4278,2025-03-05 15:11:16,6.25,12
4279,2025-03-05 15:08:16,7.0,12
4280,2025-03-05 15:58:14,6.5,2
4281,2025-03-05 15:36:27,25.5,12
4282,2025-03-05 15:32:54,6.75,10
4283,2025-03-05 15:36:29,21.0,1
4284,2025-03-05 16:08:55,12.5,1
4285,2025-03-05 16:57:29,8.75,1
4286,2025-03-05 16:16:14,7.5,12
4287,2025-03-05 16:25:33,6.5,6
4288,2025-03-05 16:43:59,8.75,6
4289,2025-03-05 16:53:24,15.5,8
4290,2025-03-05 16:02:00,16.0,12
4291,2025-03-05 16:59:50,6.5,10
4292,2025-03-05 16:06:11,6.75,10
4293,2025-03-05 16:54:47,14.0,6
4294,2025-03-05 16:34:55,7.75,9
4295,2025-03-05 16:41:42,13.75,10
4296,2025-03-05 16:19:44,7.5,2
4297,2025-03-05 16:45:32,7.25,1
4298,2025-03-05 16:41:38,7.75,10
4299,2025-03-05 16:40:54,7.75,3
4300,2025-03-05 16:41:45,7.75,1
4301,2025-03-05 17:39:25,8.25,7
4302,2025-03-05 17:55:37,6.25,1
4303,2025-03-05 17:27:15,21.75,6
4304,2025-03-05 17:43:47,6.75,4
4305,2025-03-05 17:39:31,8.75,6
4306,2025-03-05 17:00:13,7.0,1
4307,2025-03-05 17:52:36,13.0,12
4308,2025-03-05 17:27:18,13.5,4
4309,2025-03-05 17:13:02,14.0,9
4310,2025-03-05 17:00:04,7.0,11
4311,2025-03-05 17:44:32,7.5,7
4312,2025-03-05 17:08:08,7.5,1
4313,2025-03-05 17:53:38,6.75,9
4314,2025-03-05 17:53:13,6.75,7
4315,2025-03-05 17:05:36,6.25,4
4316,2025-03-05 17:24:32,21.25,6
4317,2025-03-05 17:13:59,8.5,4
4318,2025-03-05 17:25:36,8.0,5
4319,2025-03-05 17:35:01,6.5,3
4320,2025-03-05 17:23:07,6.75,1
4321,2025-03-05 17:45:24,8.0,1
4322,2025-03-05 17:27:43,6.25,10
4323,2025-03-05 17:36:06,8.25,11
4324,2025-03-05 17:55:23,7.0,5
4325,2025-03-05 18:34:48,16.75,8
4326,2025-03-05 18:12:01,19.25,12
4327,2025-03-05 18:32:32,7.5,8
4328,2025-03-05 18:58:21,14.25,8
4329,2025-03-05 18:17:02,16.75,2
4330,2025-03-05 18:20:53,7.0,4
4331,2025-03-05 18:56:42,7.5,5
